date,latitude,longitude,lat_lon,blue,green,red,nir
1/3/2020,44.69769817,-122.2312903,44.69769817075606_-122.23129034311197,516,579,515,695
1/3/2020,44.69796767,-122.2447651,44.6979676653413_-122.24476507237377,456,494,439,637
1/3/2020,44.70308806,-122.1922136,44.70308806246078_-122.19221362825276,471,589,480,536
1/3/2020,44.69796767,-122.1981425,44.6979676653413_-122.19814250912796,316,383,365,466
1/3/2020,44.71817976,-122.1542149,44.71817975923399_-122.15421489173453,323,328,356,566
1/3/2020,44.69257777,-122.2113477,44.692577773636586_-122.21134774380452,367,470,428,480
1/3/2020,44.706322,-122.2342548,44.70632199748361_-122.23425478354956,1920,2075,2051,2475
1/3/2020,44.70039312,-122.2401837,44.70039311660842_-122.24018366442476,470,514,507,801
1/3/2020,44.6861099,-122.2002985,44.686109903590925_-122.20029846580984,420,467,465,735
1/3/2020,44.72680359,-122.1658032,44.726803585961534_-122.16580315889966,540,852,1116,1395
1/3/2020,44.69446424,-122.2186241,44.69446423573324_-122.21862409760588,489,619,550,534
1/3/2020,44.72006622,-122.1822423,44.72006622133064_-122.18224232859905,291,457,667,980
1/3/2020,44.72060521,-122.1835898,44.72060521050111_-122.18358980152524,278,440,658,978
1/3/2020,44.72276117,-122.1539454,44.722761167183_-122.15394539714929,501,663,823,1171
1/3/2020,44.70416604,-122.1854763,44.70416604080173_-122.18547626362188,429,461,409,582
1/3/2020,44.69742868,-122.2232055,44.69742867617083_-122.2232055055549,541,678,619,649
1/3/2020,44.70928644,-122.2415311,44.70928643792121_-122.24153113735092,576,735,651,722
1/3/2020,44.68772687,-122.2002985,44.687726871102335_-122.20029846580984,532,632,665,777
1/3/2020,44.71359835,-122.1889797,44.71359835128498_-122.18897969322994,542,722,853,1142
1/3/2020,44.70847795,-122.2347938,44.7084779541655_-122.23479377272004,1786,1951,1985,2561
1/3/2020,44.71494582,-122.1622997,44.71494582421116_-122.1622997292916,542,686,636,488
1/3/2020,44.71710178,-122.1825118,44.717101780893046_-122.18251182318429,446,617,552,392
1/3/2020,44.69688969,-122.2482685,44.69688968700036_-122.24826850198184,484,510,474,699
1/3/2020,44.71898824,-122.1843983,44.718988242989695_-122.18439828528092,515,732,927,1294
1/3/2020,44.70335756,-122.2369497,44.70335755704602_-122.23694972940191,931,1014,919,1074
1/3/2020,44.69823716,-122.225631,44.698237159926535_-122.22563095682202,719,909,940,1118
1/3/2020,44.6963507,-122.2064968,44.696350697829885_-122.20649684127028,443,610,503,483
1/3/2020,44.71332886,-122.174966,44.71332885669975_-122.17496597479769,526,681,569,535
1/3/2020,44.72976803,-122.1598743,44.72976802639913_-122.15987427802447,229,419,567,1084
1/3/2020,44.72356965,-122.1827813,44.72356965093871_-122.18278131776952,285,442,641,1045
1/3/2020,44.70227958,-122.2310208,44.702279578705074_-122.23102084852674,1374,1783,1961,2737
1/3/2020,44.70227958,-122.1935611,44.702279578705074_-122.19356110117896,488,615,488,538
1/3/2020,44.69796767,-122.2439566,44.6979676653413_-122.24395658861806,405,496,487,715
1/3/2020,44.71548481,-122.1617607,44.71548481338163_-122.16176074012112,521,669,672,502
1/3/2020,44.69230828,-122.2046104,44.69230827905135_-122.20461037917362,540,659,587,561
1/3/2020,44.69742868,-122.224014,44.69742867617083_-122.2240139893106,556,689,586,641
1/3/2020,44.69392525,-122.2048799,44.69392524656276_-122.20487987375886,555,682,579,586
1/3/2020,44.72356965,-122.175505,44.72356965093871_-122.17550496396817,267,420,565,844
1/3/2020,44.70901694,-122.1862847,44.70901694333597_-122.18628474737758,519,658,522,540
1/3/2020,44.6963507,-122.2312903,44.696350697829885_-122.23129034311197,480,504,517,712
1/3/2020,44.69311676,-122.2536584,44.69311676280706_-122.25365839368656,498,545,560,897
1/3/2020,44.7060525,-122.1827813,44.70605250289837_-122.18278131776952,442,504,457,571
1/3/2020,44.70039312,-122.2329073,44.70039311660842_-122.2329073106234,706,835,674,749
1/3/2020,44.72276117,-122.1763134,44.722761167183_-122.17631344772386,273,388,481,684
1/3/2020,44.70578301,-122.1900577,44.70578300831314_-122.19005767157088,523,633,528,544
1/3/2020,44.69823716,-122.200568,44.698237159926535_-122.20056796039508,506,612,509,545
1/3/2020,44.71521532,-122.1725405,44.7152153187964_-122.17254052353056,513,705,937,1350
1/3/2020,44.7160238,-122.2434176,44.7160238025521_-122.24341759944758,502,665,650,714
1/3/2020,44.72437813,-122.1383147,44.72437813469441_-122.1383147112056,246,297,300,522
1/3/2020,44.6960812,-122.1946391,44.69608120324465_-122.1946390795199,398,447,444,691
1/3/2020,44.72464763,-122.1800864,44.72464762927965_-122.18008637191716,371,596,776,1132
1/3/2020,44.69931514,-122.2296734,44.69931513826748_-122.22967337560056,612,741,632,635
1/3/2020,44.71791026,-122.1601438,44.71791026464875_-122.1601437726097,471,591,710,865
1/3/2020,44.71871875,-122.1776609,44.71871874840446_-122.17766092065004,187,222,254,455
1/3/2020,44.70497452,-122.1935611,44.70497452455744_-122.19356110117896,488,598,490,525
1/3/2020,44.70416604,-122.1927526,44.70416604080173_-122.19275261742324,500,624,516,537
1/3/2020,44.72572561,-122.1633777,44.7257256076206_-122.16337770763252,306,468,659,994
1/3/2020,44.70713048,-122.1959866,44.70713048123932_-122.19598655244609,774,984,1184,1718
1/3/2020,44.70847795,-122.1849373,44.7084779541655_-122.1849372744514,524,671,554,567
1/3/2020,44.72680359,-122.148825,44.726803585961534_-122.1488250000298,839,866,988,1537
1/3/2020,44.70928644,-122.1787389,44.70928643792121_-122.178738898991,554,651,521,592
1/3/2020,44.7012016,-122.1957171,44.70120160036413_-122.19571705786085,495,638,534,570
1/3/2020,44.72734258,-122.1571793,44.727342575132006_-122.1571793321721,214,410,626,993
1/3/2020,44.69662019,-122.2428786,44.69662019241512_-122.24287861027712,428,425,486,794
1/3/2020,44.71494582,-122.1905967,44.71494582421116_-122.19059666074136,480,619,839,1193
1/3/2020,44.69904564,-122.196795,44.69904564368225_-122.19679503620178,390,513,449,482
1/3/2020,44.71440684,-122.1652642,44.71440683504069_-122.16526416972918,488,615,552,523
1/3/2020,44.69662019,-122.1943696,44.69662019241512_-122.19436958493466,395,445,460,678
1/3/2020,44.68260647,-122.1935611,44.68260647398286_-122.19356110117896,693,825,955,1344
1/3/2020,44.68341496,-122.1954476,44.68341495773856_-122.1954475632756,532,618,686,903
1/3/2020,44.69042182,-122.2145817,44.6904218169547_-122.21458167882734,315,347,382,565
1/3/2020,44.70147109,-122.1951781,44.70147109494937_-122.19517806869035,534,638,518,568
1/3/2020,44.70686099,-122.1870932,44.706860986654085_-122.18709323113328,529,657,532,544
1/3/2020,44.72330016,-122.1819728,44.723300156353474_-122.1819728340138,356,549,741,1109
1/3/2020,44.70659149,-122.1892492,44.706591492068846_-122.18924918781518,501,653,534,544
1/3/2020,44.71844925,-122.1808949,44.71844925381922_-122.18089485567286,322,427,471,535
1/3/2020,44.70174059,-122.2029934,44.7017405895346_-122.2029934116622,917,1201,1429,2019
1/3/2020,44.72087471,-122.1846678,44.720874705086345_-122.18466777986616,358,478,675,1007
1/3/2020,44.72680359,-122.148286,44.726803585961534_-122.14828601085932,743,706,959,1285
1/3/2020,44.71144239,-122.2431481,44.7114423946031_-122.24314810486234,620,731,843,1238
1/3/2020,44.70820846,-122.2366802,44.70820845958026_-122.23668023481667,2627,2760,2775,3204
1/3/2020,44.71278987,-122.174966,44.71278986752928_-122.17496597479769,523,654,542,531
1/3/2020,44.68449294,-122.196795,44.68449293607951_-122.19679503620178,587,675,785,1055
1/3/2020,44.71359835,-122.1701151,44.71359835128498_-122.17011507226344,367,394,358,496
1/3/2020,44.6912303,-122.2032629,44.6912303007104_-122.20326290624745,541,743,909,1143
1/3/2020,44.69850665,-122.1905967,44.698506654511775_-122.19059666074136,437,443,460,688
1/3/2020,44.71413734,-122.1773914,44.71413734045545_-122.1773914260648,595,788,1027,1441
1/3/2020,44.71413734,-122.1684981,44.71413734045545_-122.16849810475202,399,465,401,488
1/3/2020,44.72761207,-122.1655337,44.727612069717246_-122.16553366431442,501,767,949,1240
1/3/2020,44.70686099,-122.1879017,44.706860986654085_-122.187901714889,531,631,536,528
1/3/2020,44.71305936,-122.1631082,44.71305936211451_-122.1631082130473,391,426,385,512
1/3/2020,44.71494582,-122.174427,44.71494582421116_-122.1744269856272,596,770,1033,1422
1/3/2020,44.71198138,-122.1852068,44.71198138377356_-122.18520676903664,571,690,868,1258
1/3/2020,44.69958463,-122.1943696,44.69958463285272_-122.19436958493466,450,593,478,516
1/3/2020,44.71009492,-122.1825118,44.71009492167691_-122.18251182318429,529,648,508,521
1/3/2020,44.7060525,-122.1924831,44.70605250289837_-122.192483122838,490,617,510,513
1/3/2020,44.69742868,-122.222936,44.69742867617083_-122.22293601096966,568,697,597,688
1/3/2020,44.67829456,-122.1897882,44.678294560619086_-122.18978817698564,384,439,472,725
1/3/2020,44.69419474,-122.2180851,44.694194741148_-122.21808510843542,473,610,526,498
1/3/2020,44.71817976,-122.1569098,44.71817975923399_-122.15690983758688,580,666,816,1213
1/3/2020,44.71521532,-122.1701151,44.7152153187964_-122.17011507226344,694,947,1070,1346
1/3/2020,44.70793896,-122.1849373,44.70793896499503_-122.1849372744514,547,645,536,558
1/3/2020,44.72356965,-122.1525979,44.72356965093871_-122.1525979242231,467,595,776,1141
1/3/2020,44.69904564,-122.2073053,44.69904564368225_-122.20730532502598,478,606,533,552
1/3/2020,44.73893084,-122.1579878,44.73893084229715_-122.15798781592784,454,623,754,1015
1/3/2020,44.70524402,-122.2345243,44.70524401914267_-122.2345242781348,1477,1609,1591,1841
1/3/2020,44.70201008,-122.1897882,44.70201008411984_-122.18978817698564,478,605,530,545
1/3/2020,44.70281857,-122.2326378,44.702818567875546_-122.23263781603816,1314,1600,1716,2394
1/3/2020,44.70524402,-122.1897882,44.70524401914267_-122.18978817698564,486,625,523,542
1/3/2020,44.71494582,-122.1763134,44.71494582421116_-122.17631344772386,1017,1402,1794,2265
1/3/2020,44.72033572,-122.1811644,44.72033571591588_-122.1811643502581,299,417,608,929
1/3/2020,44.72976803,-122.1593353,44.72976802639913_-122.159335288854,222,389,549,974
1/3/2020,44.7160238,-122.1784694,44.7160238025521_-122.17846940440576,429,566,542,551
1/3/2020,44.72410864,-122.1736185,44.72410864010918_-122.1736185018715,181,222,250,393
1/3/2020,44.69257777,-122.2046104,44.692577773636586_-122.20461037917362,531,665,607,566
1/3/2020,44.69446424,-122.2081138,44.69446423573324_-122.20811380878168,457,610,506,492
1/3/2020,44.70093211,-122.197873,44.7009321057789_-122.19787301454272,443,597,527,512
1/3/2020,44.70713048,-122.1903272,44.70713048123932_-122.19032716615612,516,626,529,535
1/3/2020,44.706322,-122.1790084,44.70632199748361_-122.1790083935762,416,431,422,665
1/3/2020,44.72410864,-122.1523284,44.72410864010918_-122.15232842963786,485,601,806,1162
1/3/2020,44.72922904,-122.1652642,44.72922903722866_-122.16526416972918,672,904,1168,1430
1/3/2020,44.69230828,-122.2051494,44.69230827905135_-122.2051493683441,511,677,548,548
1/3/2020,44.69581171,-122.2275174,44.69581170865941_-122.22751741891868,509,519,469,660
1/3/2020,44.69203878,-122.2143122,44.692038784466114_-122.21431218424212,365,381,375,483
1/3/2020,44.72545611,-122.1463995,44.72545611303536_-122.14639954876267,123,202,242,390
1/3/2020,44.72842055,-122.1574488,44.72842055347295_-122.15744882675736,242,437,615,1047
1/3/2020,44.71278987,-122.1652642,44.71278986752928_-122.16526416972918,338,392,367,482
1/3/2020,44.69554221,-122.2178156,44.69554221407418_-122.21781561385018,517,633,550,546
1/3/2020,44.70686099,-122.2396447,44.706860986654085_-122.23964467525428,617,706,643,676
1/3/2020,44.71252037,-122.1897882,44.712520372944034_-122.18978817698564,575,718,825,1135
1/3/2020,44.72303066,-122.1835898,44.72303066176824_-122.18358980152524,451,640,884,1236
1/3/2020,44.71925774,-122.1582573,44.719257737574935_-122.15825731051304,424,540,624,868
1/3/2020,44.68826586,-122.2032629,44.68826586027281_-122.20326290624745,430,467,487,630
1/3/2020,44.72518662,-122.1763134,44.72518661845013_-122.17631344772386,284,422,577,987
1/3/2020,44.70201008,-122.2393752,44.70201008411984_-122.23937518066904,603,694,626,710
1/3/2020,44.69446424,-122.2215885,44.69446423573324_-122.22158853804348,454,475,452,590
1/3/2020,44.69554221,-122.2280564,44.69554221407418_-122.22805640808916,472,500,488,696
1/3/2020,44.69473373,-122.2248225,44.69473373031847_-122.22482247306633,528,565,510,703
1/3/2020,44.72518662,-122.1709236,44.72518661845013_-122.17092355601912,446,626,717,877
1/3/2020,44.72195268,-122.1536759,44.72195268342729_-122.15367590256405,471,527,596,791
1/3/2020,44.70901694,-122.2393752,44.70901694333597_-122.23937518066904,1299,1421,1344,1622
1/3/2020,44.68988283,-122.2011069,44.689882827784224_-122.20110694956556,652,844,1002,1402
1/3/2020,44.70147109,-122.2369497,44.70147109494937_-122.23694972940191,709,769,645,770
1/3/2020,44.70174059,-122.2304819,44.7017405895346_-122.23048185935626,1149,1354,1395,1993
1/3/2020,44.69446424,-122.225631,44.69446423573324_-122.22563095682202,525,537,523,840
1/3/2020,44.71467633,-122.1825118,44.71467632962592_-122.18251182318429,491,684,587,441
1/3/2020,44.70012362,-122.1887102,44.70012362202319_-122.18871019864471,445,484,521,729
1/3/2020,44.71791026,-122.1569098,44.71791026464875_-122.15690983758688,580,636,754,1174
1/3/2020,44.69688969,-122.2275174,44.69688968700036_-122.22751741891868,605,754,626,656
1/3/2020,44.71817976,-122.1849373,44.71817975923399_-122.1849372744514,540,757,997,1343
1/3/2020,44.69446424,-122.2259005,44.69446423573324_-122.22590045140726,488,556,501,800
1/3/2020,44.72653409,-122.1426266,44.7265340913763_-122.14262662456936,465,590,807,1056
1/3/2020,44.71791026,-122.249616,44.71791026464875_-122.249615974908,304,345,355,575
1/3/2020,44.69904564,-122.196256,44.69904564368225_-122.19625604703133,389,487,472,469
1/3/2020,44.67802507,-122.1900577,44.67802506603385_-122.19005767157088,365,404,432,627
1/3/2020,44.70874745,-122.1814338,44.708747448750735_-122.18143384484334,558,670,547,565
1/3/2020,44.71225088,-122.1798169,44.7122508783588_-122.17981687733192,526,735,651,472
1/3/2020,44.70174059,-122.2334463,44.7017405895346_-122.23344629979384,638,744,591,663
1/3/2020,44.72276117,-122.1779304,44.722761167183_-122.17793041523528,280,427,576,885
1/3/2020,44.69311676,-122.2091918,44.69311676280706_-122.20919178712263,430,576,489,488
1/3/2020,44.71278987,-122.1781999,44.71278986752928_-122.1781999098205,469,647,501,517
1/3/2020,44.7160238,-122.1684981,44.7160238025521_-122.16849810475202,527,754,1000,1387
1/3/2020,44.72087471,-122.1563708,44.720874705086345_-122.1563708484164,590,742,950,1383
1/3/2020,44.68853535,-122.2008375,44.68853535485805_-122.20083745498032,596,815,1011,1357
1/3/2020,44.69931514,-122.1943696,44.69931513826748_-122.19436958493466,457,540,447,504
1/3/2020,44.69931514,-122.2380277,44.69931513826748_-122.23802770774287,672,827,911,1292
1/3/2020,44.69662019,-122.200029,44.69662019241512_-122.2000289712246,418,432,398,543
1/3/2020,44.70847795,-122.1857458,44.7084779541655_-122.18574575820712,549,671,541,581
1/3/2020,44.69096081,-122.2110782,44.69096080612517_-122.21107824921928,314,376,360,468
1/3/2020,44.71440684,-122.1757745,44.71440683504069_-122.1757744585534,523,710,640,569
1/3/2020,44.69527272,-122.2073053,44.69527271948894_-122.20730532502598,445,575,488,483
1/3/2020,44.71575431,-122.1569098,44.71575430796687_-122.15690983758688,347,412,444,642
1/3/2020,44.69904564,-122.1924831,44.69904564368225_-122.192483122838,409,449,434,548
1/3/2020,44.7259951,-122.1598743,44.72599510220583_-122.15987427802447,259,468,658,1018
1/3/2020,44.70281857,-122.2407227,44.702818567875546_-122.24072265359524,609,765,784,968
1/3/2020,44.71278987,-122.1684981,44.71278986752928_-122.16849810475202,338,394,365,558
1/3/2020,44.72410864,-122.1771219,44.72410864010918_-122.17712193147956,314,468,654,973
1/3/2020,44.70686099,-122.2420701,44.706860986654085_-122.2420701265214,859,1068,1287,1808
1/3/2020,44.72222218,-122.149903,44.72222217801253_-122.14990297837076,148,189,210,395
1/3/2020,44.69958463,-122.2380277,44.69958463285272_-122.23802770774287,715,914,1070,1337
1/3/2020,44.68395395,-122.1935611,44.68395394690904_-122.19356110117896,665,865,997,1390
1/3/2020,44.72949853,-122.1655337,44.729498531813896_-122.16553366431442,633,865,1112,1362
1/3/2020,44.71710178,-122.1641862,44.717101780893046_-122.16418619138824,545,671,902,1306
1/3/2020,44.68961333,-122.2056884,44.68961333319899_-122.20568835751456,332,410,445,652
1/3/2020,44.71440684,-122.1714625,44.71440683504069_-122.1714625451896,525,639,592,653
1/3/2020,44.68988283,-122.2124257,44.689882827784224_-122.21242572214548,281,312,339,540
1/3/2020,44.67964203,-122.1938306,44.679642033545264_-122.19383059576418,482,516,570,750
1/3/2020,44.6963507,-122.225092,44.696350697829885_-122.22509196765157,617,741,625,616
1/3/2020,44.70093211,-122.1884407,44.7009321057789_-122.18844070405947,485,609,489,600
1/3/2020,44.70470503,-122.1951781,44.7047050299722_-122.19517806869035,518,617,483,560
1/3/2020,44.72168319,-122.1566403,44.72168318884206_-122.15664034300164,542,638,867,1260
1/3/2020,44.6914998,-122.2070358,44.69149979529564_-122.20703583044074,454,624,533,525
1/3/2020,44.67802507,-122.1957171,44.67802506603385_-122.19571705786085,350,422,441,669
1/3/2020,44.69796767,-122.1938306,44.6979676653413_-122.19383059576418,395,416,411,548
1/3/2020,44.706322,-122.1792779,44.70632199748361_-122.17927788816144,440,444,455,659
1/3/2020,44.69662019,-122.2436871,44.69662019241512_-122.24368709403282,415,442,425,647
1/3/2020,44.72976803,-122.1596048,44.72976802639913_-122.15960478343924,239,389,558,1064
1/3/2020,44.706322,-122.2412616,44.70632199748361_-122.24126164276568,711,942,1155,1577
1/3/2020,44.69581171,-122.2089223,44.69581170865941_-122.2089222925374,417,564,486,461
1/3/2020,44.67775557,-122.1887102,44.67775557144861_-122.18871019864471,348,378,411,668
1/3/2020,44.70793896,-122.1725405,44.70793896499503_-122.17254052353056,400,431,432,684
1/3/2020,44.71305936,-122.1663421,44.71305936211451_-122.16634214807011,371,370,380,513
1/3/2020,44.71979673,-122.1795474,44.71979672674541_-122.17954738274668,418,595,694,982
1/3/2020,44.72195268,-122.1773914,44.72195268342729_-122.1773914260648,566,786,1030,1338
