g,b,r,lat_lon,longitude,latitude
637,513,525,44.71171188918833_-122.17388799645671,-122.17388799645671,44.71171188918833
698,518,652,44.7152153187964_-122.16499467514394,-122.16499467514394,44.7152153187964
643,542,514,44.7047050299722_-122.18817120947423,-122.18817120947423,44.7047050299722
404,242,591,44.72922903722866_-122.16095225636542,-122.16095225636542,44.72922903722866
777,598,959,44.71467632962592_-122.17200153436008,-122.17200153436008,44.71467632962592
606,413,522,44.696350697829885_-122.20811380878168,-122.20811380878168,44.696350697829885
301,203,355,44.7257256076206_-122.15098095671168,-122.15098095671168,44.7257256076206
725,481,1027,44.72114419967159_-122.159335288854,-122.159335288854,44.72114419967159
640,470,526,44.70605250289837_-122.19302211200848,-122.19302211200848,44.70605250289837
533,489,478,44.69527271948894_-122.22563095682202,-122.22563095682202,44.69527271948894
803,695,939,44.68260647398286_-122.19517806869035,-122.19517806869035,44.68260647398286
1618,1282,1789,44.69715918158559_-122.21754611926494,-122.21754611926494,44.69715918158559
365,316,374,44.71278986752928_-122.1622997292916,-122.1622997292916,44.71278986752928
596,513,540,44.69904564368225_-122.24422608320327,-122.24422608320327,44.69904564368225
613,523,529,44.68907434402852_-122.20353240083269,-122.20353240083269,44.68907434402852
456,301,606,44.722761167183_-122.17954738274668,-122.17954738274668,44.722761167183
257,189,293,44.71844925381922_-122.17793041523528,-122.17793041523528,44.71844925381922
403,238,555,44.72464762927965_-122.16526416972918,-122.16526416972918,44.72464762927965
619,449,825,44.7160238025521_-122.18682373654804,-122.18682373654804,44.7160238025521
577,501,558,44.698237159926535_-122.2374887185724,-122.2374887185724,44.698237159926535
737,606,916,44.71117290001786_-122.18547626362188,-122.18547626362188,44.71117290001786
698,544,568,44.71359835128498_-122.17523546938293,-122.17523546938293,44.71359835128498
697,515,921,44.726803585961534_-122.14478258125126,-122.14478258125126,44.726803585961534
551,416,712,44.71467632962592_-122.18574575820712,-122.18574575820712,44.71467632962592
655,522,542,44.698506654511775_-122.20245442249174,-122.20245442249174,44.698506654511775
577,441,479,44.69473373031847_-122.21080875463404,-122.21080875463404,44.69473373031847
653,542,541,44.708747448750735_-122.18224232859905,-122.18224232859905,44.708747448750735
393,285,372,44.720874705086345_-122.24638203988518,-122.24638203988518,44.720874705086345
768,674,653,44.70308806246078_-122.23668023481667,-122.23668023481667,44.70308806246078
609,464,505,44.70389654621649_-122.19302211200848,-122.19302211200848,44.70389654621649
601,482,514,44.70362705163125_-122.19571705786085,-122.19571705786085,44.70362705163125
450,289,705,44.72006622133064_-122.18305081235476,-122.18305081235476,44.72006622133064
716,558,616,44.69769817075606_-122.22590045140726,-122.22590045140726,44.69769817075606
579,463,651,44.722761167183_-122.15367590256405,-122.15367590256405,44.722761167183
675,577,548,44.70335755704602_-122.23910568608382,-122.23910568608382,44.70335755704602
659,519,853,44.72060521050111_-122.15664034300164,-122.15664034300164,44.72060521050111
595,484,705,44.6874573765171_-122.19975947663936,-122.19975947663936,44.6874573765171
753,516,940,44.72922903722866_-122.16876759933726,-122.16876759933726,44.72922903722866
507,474,562,44.71791026464875_-122.2479990073966,-122.2479990073966,44.71791026464875
1037,825,1213,44.706591492068846_-122.1954475632756,-122.1954475632756,44.706591492068846
526,471,497,44.69338625739229_-122.22509196765157,-122.22509196765157,44.69338625739229
604,527,613,44.68718788193187_-122.20110694956556,-122.20110694956556,44.68718788193187
1359,1242,1262,44.70389654621649_-122.2353327618905,-122.2353327618905,44.70389654621649
662,518,577,44.7122508783588_-122.1790083935762,-122.1790083935762,44.7122508783588
322,267,355,44.71952723216017_-122.15313691339357,-122.15313691339357,44.71952723216017
511,517,471,44.70012362202319_-122.24314810486234,-122.24314810486234,44.70012362202319
557,466,629,44.69985412743795_-122.18924918781518,-122.18924918781518,44.69985412743795
685,459,569,44.71467632962592_-122.18278131776952,-122.18278131776952,44.71467632962592
660,549,515,44.70982542709168_-122.1781999098205,-122.1781999098205,44.70982542709168
627,506,561,44.69500322490371_-122.21754611926494,-122.21754611926494,44.69500322490371
380,171,566,44.7257256076206_-122.15987427802447,-122.15987427802447,44.7257256076206
631,507,541,44.69931513826748_-122.20703583044074,-122.20703583044074,44.69931513826748
611,457,494,44.7009321057789_-122.18978817698564,-122.18978817698564,44.7009321057789
415,378,397,44.69338625739229_-122.22051055970252,-122.22051055970252,44.69338625739229
650,483,578,44.6912303007104_-122.20461037917362,-122.20461037917362,44.6912303007104
571,418,462,44.69338625739229_-122.2097307762931,-122.2097307762931,44.69338625739229
519,321,680,44.72626459679107_-122.1757744585534,-122.1757744585534,44.72626459679107
463,295,678,44.72599510220583_-122.163916696803,-122.163916696803,44.72599510220583
893,758,763,44.70335755704602_-122.23721922398715,-122.23721922398715,44.70335755704602
719,568,637,44.69985412743795_-122.22886489184484,-122.22886489184484,44.69985412743795
581,556,593,44.69338625739229_-122.25311940451608,-122.25311940451608,44.69338625739229
714,558,649,44.70793896499503_-122.24099214818048,-122.24099214818048,44.70793896499503
620,533,535,44.706591492068846_-122.18817120947423,-122.18817120947423,44.706591492068846
655,492,558,44.692577773636586_-122.20622734668504,-122.20622734668504,44.692577773636586
375,349,413,44.67802506603385_-122.1908661553266,-122.1908661553266,44.67802506603385
511,453,555,44.685840409005685_-122.19975947663936,-122.19975947663936,44.685840409005685
633,514,529,44.7047050299722_-122.18951868240042,-122.18951868240042,44.7047050299722
562,542,528,44.69715918158559_-122.23587175106098,-122.23587175106098,44.69715918158559
846,660,1011,44.70713048123932_-122.24099214818048,-122.24099214818048,44.70713048123932
798,649,767,44.71656279172257_-122.24449557778853,-122.24449557778853,44.71656279172257
419,347,422,44.6761386039372_-122.19652554161657,-122.19652554161657,44.6761386039372
364,341,369,44.69069131153993_-122.21431218424212,-122.21431218424212,44.69069131153993
858,735,1015,44.710633910847385_-122.19059666074136,-122.19059666074136,44.710633910847385
843,398,912,44.72545611303536_-122.14936398920028,-122.14936398920028,44.72545611303536
432,347,521,44.72033571591588_-122.13319431408613,-122.13319431408613,44.72033571591588
456,467,475,44.69365575197752_-122.22347500014013,-122.22347500014013,44.69365575197752
662,546,578,44.69500322490371_-122.2194325813616,-122.2194325813616,44.69500322490371
427,397,376,44.69608120324465_-122.1984120037132,-122.1984120037132,44.69608120324465
557,557,727,44.72707308054677_-122.14828601085932,-122.14828601085932,44.72707308054677
684,557,588,44.706860986654085_-122.23802770774287,-122.23802770774287,44.706860986654085
417,351,490,44.69392524656276_-122.2013764441508,-122.2013764441508,44.69392524656276
821,569,1048,44.717371275478285_-122.18358980152524,-122.18358980152524,44.717371275478285
713,564,641,44.69742867617083_-122.22536146223678,-122.22536146223678,44.69742867617083
663,454,597,44.71575430796687_-122.18224232859905,-122.18224232859905,44.71575430796687
653,542,567,44.68934383861375_-122.20272391707697,-122.20272391707697,44.68934383861375
263,176,303,44.71871874840446_-122.17793041523528,-122.17793041523528,44.71871874840446
672,569,559,44.69446423573324_-122.2051493683441,-122.2051493683441,44.69446423573324
975,721,1267,44.7160238025521_-122.17307951270102,-122.17307951270102,44.7160238025521
658,519,799,44.67910304437479_-122.19032716615612,-122.19032716615612,44.67910304437479
614,463,542,44.69446423573324_-122.21970207594684,-122.21970207594684,44.69446423573324
619,509,496,44.7047050299722_-122.18655424196282,-122.18655424196282,44.7047050299722
638,551,841,44.717371275478285_-122.15987427802447,-122.15987427802447,44.717371275478285
357,331,412,44.71494582421116_-122.15852680509828,-122.15852680509828,44.71494582421116
555,449,735,44.71656279172257_-122.16499467514394,-122.16499467514394,44.71656279172257
392,320,381,44.6912303007104_-122.216468140924,-122.216468140924,44.6912303007104
529,476,509,44.6979676653413_-122.24772951281136,-122.24772951281136,44.6979676653413
407,224,633,44.7265340913763_-122.163916696803,-122.163916696803,44.7265340913763
827,681,940,44.68260647398286_-122.19329160659372,-122.19329160659372,44.68260647398286
675,509,894,44.7152153187964_-122.19059666074136,-122.19059666074136,44.7152153187964
485,430,509,44.67910304437479_-122.19356110117896,-122.19356110117896,44.67910304437479
407,363,366,44.69149979529564_-122.21323420590116,-122.21323420590116,44.69149979529564
164,134,203,44.723300156353474_-122.17038456684868,-122.17038456684868,44.723300156353474
733,513,1011,44.72599510220583_-122.17307951270102,-122.17307951270102,44.72599510220583
399,324,362,44.69149979529564_-122.21242572214548,-122.21242572214548,44.69149979529564
635,487,511,44.71386784587022_-122.1790083935762,-122.1790083935762,44.71386784587022
649,516,526,44.71305936211451_-122.17388799645671,-122.17388799645671,44.71305936211451
667,504,571,44.69096080612517_-122.20380189541793,-122.20380189541793,44.69096080612517
1697,1637,1665,44.71036441626215_-122.23802770774287,-122.23802770774287,44.71036441626215
436,262,636,44.72707308054677_-122.17334900728626,-122.17334900728626,44.72707308054677
415,285,339,44.72006622133064_-122.24826850198184,-122.24826850198184,44.72006622133064
428,295,366,44.71629329713734_-122.24530406154425,-122.24530406154425,44.71629329713734
275,234,303,44.72464762927965_-122.13939268954654,-122.13939268954654,44.72464762927965
793,584,1052,44.71548481338163_-122.17092355601912,-122.17092355601912,44.71548481338163
823,621,1058,44.717371275478285_-122.16580315889966,-122.16580315889966,44.717371275478285
601,396,832,44.717371275478285_-122.18574575820712,-122.18574575820712,44.717371275478285
394,313,417,44.72222217801253_-122.13427229242708,-122.13427229242708,44.72222217801253
431,396,390,44.69688968700036_-122.19975947663936,-122.19975947663936,44.69688968700036
607,513,528,44.70793896499503_-122.18897969322994,-122.18897969322994,44.70793896499503
748,613,645,44.69877614909701_-122.22940388101532,-122.22940388101532,44.69877614909701
682,533,552,44.70982542709168_-122.1803558665024,-122.1803558665024,44.70982542709168
713,571,913,44.712520372944034_-122.18520676903664,-122.18520676903664,44.712520372944034
409,351,378,44.69176928988088_-122.2135037004864,-122.2135037004864,44.69176928988088
421,386,444,44.69473373031847_-122.19948998205416,-122.19948998205416,44.69473373031847
708,573,914,44.72383914552394_-122.13481128159754,-122.13481128159754,44.72383914552394
1058,909,1033,44.710903405432624_-122.24180063193616,-122.24180063193616,44.710903405432624
577,481,642,44.717101780893046_-122.16068276178018,-122.16068276178018,44.717101780893046
555,434,493,44.69446423573324_-122.2105392600488,-122.2105392600488,44.69446423573324
471,425,481,44.69931513826748_-122.19059666074136,-122.19059666074136,44.69931513826748
591,487,472,44.70066261119366_-122.20029846580984,-122.20029846580984,44.70066261119366
392,338,360,44.69769817075606_-122.19787301454272,-122.19787301454272,44.69769817075606
588,476,747,44.72491712386488_-122.13723673286466,-122.13723673286466,44.72491712386488
822,666,987,44.71036441626215_-122.192483122838,-122.192483122838,44.71036441626215
596,483,515,44.70147109494937_-122.19005767157088,-122.19005767157088,44.70147109494937
381,320,359,44.69149979529564_-122.21215622756024,-122.21215622756024,44.69149979529564
358,266,363,44.73434943434814_-122.16041326719494,-122.16041326719494,44.73434943434814
659,520,531,44.7122508783588_-122.1757744585534,-122.1757744585534,44.7122508783588
820,590,1021,44.69230827905135_-122.20326290624745,-122.20326290624745,44.69230827905135
730,596,627,44.69608120324465_-122.22428348389585,-122.22428348389585,44.69608120324465
629,442,765,44.73866134771192_-122.15825731051304,-122.15825731051304,44.73866134771192
426,364,398,44.69877614909701_-122.19679503620178,-122.19679503620178,44.69877614909701
637,466,513,44.71332885669975_-122.18062536108764,-122.18062536108764,44.71332885669975
778,547,1004,44.72707308054677_-122.1668811372406,-122.1668811372406,44.72707308054677
730,582,818,44.71683228630781_-122.24746001822612,-122.24746001822612,44.71683228630781
536,495,507,44.70039311660842_-122.24072265359524,-122.24072265359524,44.70039311660842
421,200,490,44.72464762927965_-122.1849372744514,-122.1849372744514,44.72464762927965
587,494,659,44.70955593250644_-122.18763222030375,-122.18763222030375,44.70955593250644
343,345,382,44.67667759310767_-122.18897969322994,-122.18897969322994,44.67667759310767
951,646,1249,44.70308806246078_-122.24153113735092,-122.24153113735092,44.70308806246078
662,569,536,44.70793896499503_-122.18547626362188,-122.18547626362188,44.70793896499503
388,335,390,44.68907434402852_-122.20568835751456,-122.20568835751456,44.68907434402852
645,507,532,44.7047050299722_-122.18897969322994,-122.18897969322994,44.7047050299722
650,511,535,44.71198138377356_-122.17604395313862,-122.17604395313862,44.71198138377356
655,495,543,44.706591492068846_-122.18897969322994,-122.18897969322994,44.706591492068846
710,598,953,44.7122508783588_-122.18574575820712,-122.18574575820712,44.7122508783588
796,633,955,44.68530141983521_-122.19733402537226,-122.19733402537226,44.68530141983521
546,468,560,44.69958463285272_-122.18871019864471,-122.18871019864471,44.69958463285272
433,353,458,44.69015232236946_-122.2067663358555,-122.2067663358555,44.69015232236946
1783,1338,2055,44.7009321057789_-122.24395658861806,-122.24395658861806,44.7009321057789
572,327,793,44.73219347766626_-122.15987427802447,-122.15987427802447,44.73219347766626
1042,925,948,44.70416604080173_-122.23668023481667,-122.23668023481667,44.70416604080173
393,268,360,44.72114419967159_-122.24665153447042,-122.24665153447042,44.72114419967159
541,703,713,44.72707308054677_-122.14855550544456,-122.14855550544456,44.72707308054677
533,301,760,44.72815105888772_-122.15906579426876,-122.15906579426876,44.72815105888772
681,549,606,44.69662019241512_-122.22212752721396,-122.22212752721396,44.69662019241512
623,488,515,44.69931513826748_-122.20622734668504,-122.20622734668504,44.69931513826748
