,Time,Site,Cylindrospermopsin,Microcystin,Depth,LCMSMS_Cylindrospermopsin,LCMSMS_Microcystin
2364,2019-08-10 00:00:00,MI,,0.716,,,
2365,2019-08-10 00:00:00,RF-I,,0.31,,,
2366,2019-08-10 00:00:00,PS,,0.042,,,
2367,2019-08-10 00:00:00,1W,,0.0,,,
2368,2019-08-10 00:00:00,1E,,0.0,,,
2369,2019-08-10 00:00:00,3W,,0.0,,,
2370,2019-08-10 00:00:00,3E,,0.145,,,
2371,2019-08-10 00:00:00,4W,,0.0,,,
2372,2019-08-10 00:00:00,4E,,0.0,,,
2373,2019-08-10 00:00:00,CFE,,0.072,,,
2374,2019-08-10 00:00:00,CFE,,0.064,,,
2375,2019-08-10 00:00:00,PP,,0.0,,,
2376,2019-08-10 00:00:00,Sch.M,,0.0,,,
2377,2019-08-10 00:00:00,AG,,0.018,,,
2378,2019-08-11 00:00:00,MI,,0.853,,,
2379,2019-08-11 00:00:00,RF-I,,0.365,,,
2380,2019-08-11 00:00:00,PS,,0.054,,,
2381,2019-08-11 00:00:00,1W,,0.107,,,
2382,2019-08-11 00:00:00,1E,,0.047,,,
2383,2019-08-11 00:00:00,3W,,0.163,,,
2384,2019-08-11 00:00:00,3E,,0.24,,,
2385,2019-08-11 00:00:00,4W,,0.096,,,
2386,2019-08-11 00:00:00,4E,,0.053,,,
2387,2019-08-11 00:00:00,CFE,,0.082,,,
2388,2019-08-11 00:00:00,CFE,,0.22,,,
2389,2019-08-11 00:00:00,PP,,0.116,,,
2390,2019-08-11 00:00:00,Sch.M,,0.057,,,
2391,2019-08-11 00:00:00,AG,,0.0,,,
2392,2019-08-12 00:00:00,AG,0.009,0.0,,,
2393,2019-08-12 00:00:00,MI,0.011,0.915,,,
2394,2019-08-12 00:00:00,RF-I,,0.244,,,
2395,2019-08-12 00:00:00,PS,,0.049,,,
2396,2019-08-12 00:00:00,1W,,0.023,,,
2397,2019-08-12 00:00:00,1E,,0.077,,,
2398,2019-08-12 00:00:00,3E,,0.052,,,
2399,2019-08-12 00:00:00,4W,,0.044,,,
2400,2019-08-12 00:00:00,4E,,0.062,,,
2401,2019-08-12 00:00:00,CFE,,0.096,,,
2402,2019-08-12 00:00:00,CFE,,0.057,,,
2403,2019-08-12 00:00:00,PP,,0.023,,,
2404,2019-08-12 00:00:00,Sch.M,,0.018,,,
2405,2019-08-12 00:00:00,3485 Lake Vanessa,,0.017,,,
2406,2019-08-12 00:00:00,2112 Nebraska,,0.03,,,
2407,2019-08-12 00:00:00,6626 Doral,,0.051,,,
2408,2019-08-12 00:00:00,4920 Countryside,,0.03,,,
2409,2019-08-12 00:00:00,PK,,0.592,,,
2410,2019-08-12 00:00:00,BCR,,1.615,,,
2411,2019-08-13 00:00:00,MI,,0.541,,,
2412,2019-08-13 00:00:00,RF-I,,0.215,,,
2413,2019-08-13 00:00:00,PS,,0.082,,,
2414,2019-08-13 00:00:00,1W,,0.116,,,
2415,2019-08-13 00:00:00,1E,,0.049,,,
2416,2019-08-13 00:00:00,3E,,0.052,,,
2417,2019-08-13 00:00:00,4W,,0.061,,,
2418,2019-08-13 00:00:00,4E,,0.125,,,
2419,2019-08-13 00:00:00,CFE,,0.032,,,
2420,2019-08-13 00:00:00,CFE,,0.053,,,
2421,2019-08-13 00:00:00,PP,,0.032,,,
2422,2019-08-13 00:00:00,Sch.M,,0.044,,,
2423,2019-08-13 00:00:00,AG,,0.004,,,
2424,2019-08-13 00:00:00,BCR,0.057,0.964,,,
2425,2019-08-13 00:00:00,LB,0.075,0.767,,,
2426,2019-08-13 00:00:00,LBS,0.055,0.799,5.0,,
2427,2019-08-13 00:00:00,LBP,0.009,0.159,143.0,,
2428,2019-08-13 00:00:00,HT,0.037,1.526,,,
2429,2019-08-13 00:00:00,BO,0.039,0.437,,,
2430,2019-08-13 00:00:00,PK,0.029,0.626,,,
2431,2019-08-14 00:00:00,MI,,0.51,,,
2432,2019-08-14 00:00:00,RF-I,,0.224,,,
2433,2019-08-14 00:00:00,PS,,0.022,,,
2434,2019-08-14 00:00:00,1W,,0.024,,,
2435,2019-08-14 00:00:00,1E,,0.045,,,
2436,2019-08-14 00:00:00,3E,,0.01,,,
2437,2019-08-14 00:00:00,4W,,0.012,,,
2438,2019-08-14 00:00:00,4E,,0.025,,,
2439,2019-08-14 00:00:00,CFE,,0.043,,,
2440,2019-08-14 00:00:00,CFE,,0.02,,,
2441,2019-08-14 00:00:00,PP,,0.017,,,
2442,2019-08-14 00:00:00,Sch.M,,0.022,,,
2443,2019-08-14 00:00:00,AG,,0.004,,,
2444,2019-08-14 00:00:00,PK,,0.427,,,
2445,2019-08-14 00:00:00,BCR,,1.179,,,
2446,2019-10-08 00:00:00,MI,0.012,0.066,,,
2447,2019-10-08 00:00:00,PSE,0.006,0.058,,,
2448,2019-10-08 00:00:00,3E,0.016,0.074,,,
2449,2019-10-08 00:00:00,4W,0.012,0.053,,,
2450,2019-10-08 00:00:00,4E,0.001,0.071,,,
2451,2019-10-08 00:00:00,CFE,0.003,0.07,,,
2452,2019-10-08 00:00:00,AG,0.002,0.095,,,
2453,2019-10-09 00:00:00,BCR,0.024,0.055,,,
2454,2019-10-09 00:00:00,LB,0.012,0.082,,,
2455,2019-10-09 00:00:00,LBP,0.018,0.045,,,
2456,2019-10-09 00:00:00,HT,0.018,0.058,,,
2457,2019-10-09 00:00:00,BO,0.017,0.076,,,
2458,2019-10-09 00:00:00,PK,0.012,0.072,,,
2459,2019-10-10 00:00:00,MI,,0.043,,,
2460,2019-10-10 00:00:00,PSE,,0.065,,,
2461,2019-10-10 00:00:00,3W,,0.024,,,
2462,2019-10-10 00:00:00,3E,,0.026,,,
2463,2019-10-10 00:00:00,4W,,0.034,,,
2464,2019-10-10 00:00:00,4E,,0.036,,,
2465,2019-10-10 00:00:00,CFE,,0.027,,,
2466,2019-10-10 00:00:00,AG,,0.027,,,
2467,2019-05-28 00:00:00,MI,0.011,0.055,0.0,,
2468,2019-05-28 00:00:00,RF-I,0.021,0.038,0.0,,
2469,2019-05-28 00:00:00,RF-E,0.001,0.033,0.0,,
2470,2019-05-28 00:00:00,PS,0.007,0.057,0.0,,
2471,2019-05-28 00:00:00,1W,0.018,0.037,0.0,,
2472,2019-05-28 00:00:00,3W,0.016,0.044,0.0,,
2473,2019-05-28 00:00:00,4W,0.017,0.053,0.0,,
2474,2019-05-28 00:00:00,AG,0.023,0.061,0.0,,
2475,2019-05-28 00:00:00,4E,0.01,0.044,0.0,,
2476,2019-05-28 00:00:00,CFE,0.02,0.082,0.0,,
2477,2019-05-28 08:10:00,BCR,0.011,0.069,0.0,,
2478,2019-05-28 09:15:00,LB,0.017,0.078,0.0,,
2479,2019-05-28 09:30:00,LBS,0.024,0.107,22.0,,
2480,2019-05-28 09:45:00,LBP,0.026,0.077,160.0,,
2481,2019-05-28 10:00:00,HT,0.021,0.066,0.0,,
2482,2019-05-28 10:25:00,BO,0.032,0.08,0.0,,
2483,2019-05-28 11:30:00,PK,0.026,0.034,0.0,,
2484,2019-05-30 07:55:00,MI,0.0,0.027,0.0,,
2485,2019-05-30 08:40:00,PK,0.017,0.123,0.0,,
2486,2019-05-30 09:30:00,HT,0.002,0.097,0.0,,
2487,2019-05-30 09:45:00,BO,0.013,0.206,0.0,,
2488,2019-05-30 10:00:00,LB,0.005,0.142,0.0,,
2489,2019-05-30 10:15:00,LBS,0.011,0.058,22.0,,
2490,2019-05-30 10:55:00,LBP,0.009,0.12,160.0,,
2491,2019-05-30 12:00:00,BCR,0.002,0.091,0.0,,
2492,2018-12-19 00:00:00,MI,0.005,0.045,0.0,,
2493,2018-12-31 00:00:00,PK,0.015,0.039,0.0,,
2494,2018-12-31 00:00:00,BCR,0.005,0.029,0.0,,
2495,2019-01-15 00:00:00,PK,0.014,0.043,0.0,,
2496,2019-01-15 00:00:00,BCR,0.008,0.045,0.0,,
2497,2019-01-16 00:00:00,MI,0.02,0.056,0.0,,
2498,2019-01-29 00:00:00,PK,0.0,0.0,0.0,,
2499,2019-01-29 00:00:00,BCR,0.0,0.0,0.0,,
2500,2019-02-12 00:00:00,MI,0.002,0.0,0.0,,
2501,2019-02-12 00:00:00,PK,0.0,0.014,0.0,,
2502,2019-02-12 00:00:00,BCR,0.003,0.002,0.0,,
2503,2019-02-13 00:00:00,MI,0.0,0.028,0.0,,
2504,2019-02-13 00:00:00,1W,0.002,0.016,0.0,,
2505,2019-02-13 00:00:00,3W,0.0,0.031,0.0,,
2506,2019-02-13 00:00:00,3E,0.0,0.012,0.0,,
2507,2019-02-13 00:00:00,4W,0.0,0.005,0.0,,
2508,2019-02-13 00:00:00,CFE,0.0,0.004,0.0,,
2509,2019-02-13 00:00:00,AG,0.0,0.017,0.0,,
2510,2019-09-19 00:00:00,MI,,0.059,,,
2511,2019-09-19 00:00:00,AG,,0.018,,,
2512,2019-09-19 00:00:00,1W,,0.01,,,
2513,2019-09-19 00:00:00,3W,,0.025,,,
2514,2019-09-19 00:00:00,3E,,0.038,,,
2515,2019-09-19 00:00:00,CFE,,0.012,,,
2516,2019-09-24 00:00:00,MI,0.02,0.046,,,
2517,2019-09-24 00:00:00,AG,0.005,0.006,,,
2518,2019-09-24 00:00:00,1W,0.007,0.028,,,
2519,2019-09-24 00:00:00,3W,0.003,0.033,,,
2520,2019-09-24 00:00:00,3E,0.004,0.022,,,
2521,2019-09-24 00:00:00,4W,0.003,0.026,,,
2522,2019-09-24 00:00:00,CFE,0.002,0.034,,,
2523,2019-09-24 00:00:00,BCR,0.019,0.095,,,
2524,2019-09-24 00:00:00,LB,0.021,0.137,,,
2525,2019-09-24 00:00:00,LBP,0.021,0.165,122.0,,
2526,2019-09-24 00:00:00,HT,0.034,0.073,,,
2527,2019-09-24 00:00:00,BO,0.026,0.091,,,
2528,2019-09-24 00:00:00,PK,0.025,0.094,,,
2529,2019-09-26 00:00:00,MI,,0.057,,,
2530,2019-09-26 00:00:00,1W,,0.102,,,
2531,2019-09-26 00:00:00,3W,,0.032,,,
2532,2019-09-26 00:00:00,3E,,0.063,,,
2533,2019-09-26 00:00:00,4W,,0.038,,,
2534,2019-09-26 00:00:00,4E,,0.055,,,
2535,2019-09-26 00:00:00,CFE,,0.05,,,
2536,2019-09-26 00:00:00,AG,,0.069,,,
2537,2019-09-26 00:00:00,PK,,0.011,,,
2538,2019-09-26 00:00:00,BCR,,0.025,,,
2539,2019-05-14 00:00:00,MI,0.006,0.09,0.0,,
2540,2019-05-14 00:00:00,RF-I,0.009,0.072,0.0,,
2541,2019-05-14 00:00:00,RF-E,0.002,0.06,0.0,,
2542,2019-05-14 00:00:00,PS,0.011,0.072,0.0,,
2543,2019-05-14 00:00:00,1W-E,0.01,0.064,0.0,,
2544,2019-05-14 00:00:00,3W-E,0.01,0.076,0.0,,
2545,2019-05-14 00:00:00,4W-E,0.016,0.055,0.0,,
2546,2019-05-14 00:00:00,CFE,0.008,0.055,0.0,,
2547,2019-05-14 00:00:00,AG,0.014,0.062,0.0,,
2548,2019-05-14 08:40:00,BCR,0.0,0.062,0.0,,
2549,2019-05-14 09:45:00,LB,0.0,0.046,0.0,,
2550,2019-05-14 09:55:00,LBS,0.001,0.046,22.0,,
2551,2019-05-14 10:05:00,LBP,0.004,0.057,160.0,,
2552,2019-05-14 10:25:00,HT,0.004,0.046,0.0,,
2553,2019-05-14 11:20:00,BO,0.005,0.035,0.0,,
2554,2019-05-14 12:50:00,PK,0.003,0.024,0.0,,
2555,2019-05-14 12:00:00,LB,0.002,0.064,0.0,,
2556,2019-09-10 00:00:00,BCR,,0.102,,,
2557,2019-09-10 00:00:00,LB,,0.105,,,
2558,2019-09-10 00:00:00,LBP,,0.082,,,
2559,2019-09-10 00:00:00,HT,,0.154,,,
2560,2019-09-10 00:00:00,PK,,0.072,,,
2561,2019-09-10 00:00:00,MI,0.018,0.131,,,
2562,2019-09-10 00:00:00,1W,0.009,0.021,,,
2563,2019-09-10 00:00:00,3W,0.01,0.054,,,
2564,2019-09-10 00:00:00,3E,0.0,0.034,,,
2565,2019-09-10 00:00:00,CFE,0.005,0.06,,,
2566,2019-09-10 00:00:00,AG,0.012,0.032,,,
2567,2019-09-12 00:00:00,MI,,0.072,,,
2568,2019-09-12 00:00:00,1W,,0.025,,,
2569,2019-09-12 00:00:00,3W,,0.03,,,
2570,2019-09-12 00:00:00,3E,,0.03,,,
2571,2019-09-12 00:00:00,CFE,,0.034,,,
2572,2019-09-12 00:00:00,AG,,0.002,,,
2573,2019-02-27 07:45:00,MI,0.002,0.055,0.0,,
2574,2019-02-27 07:37:00,1W,0.002,0.034,0.0,,
2575,2019-02-27 07:04:00,3W,0.003,0.016,0.0,,
2576,2019-02-27 07:40:00,3E,0.0,0.04,0.0,,
2577,2019-02-27 07:42:00,4W,0.005,0.022,0.0,,
2578,2019-02-27 07:50:00,CFE,0.005,0.0,0.0,,
2579,2019-02-27 09:40:00,AG,0.006,0.0,0.0,,
2580,2019-08-15 00:00:00,BCR,0.06,1.084,,,
2581,2019-08-15 00:00:00,LB,0.052,0.897,,,
2582,2019-08-15 00:00:00,LBS,0.036,0.824,5.0,,
2583,2019-08-15 00:00:00,LBP,0.021,0.057,143.0,,
2584,2019-08-15 00:00:00,HT,0.038,0.46,,,
2585,2019-08-15 00:00:00,BO,0.044,0.347,,,
2586,2019-08-15 00:00:00,PK,0.023,0.3,,,
2587,2019-08-15 00:00:00,MI,,0.363,,,
2588,2019-08-15 00:00:00,PSE,,0.043,,,
2589,2019-08-15 00:00:00,1W,,0.057,,,
2590,2019-08-15 00:00:00,1E,,0.014,,,
2591,2019-08-15 00:00:00,3E,,0.056,,,
2592,2019-08-15 00:00:00,4W,,0.058,,,
2593,2019-08-15 00:00:00,4E,,0.05,,,
2594,2019-08-15 00:00:00,CFE,,0.014,,,
2595,2019-08-15 00:00:00,CFE,,0.054,,,
2596,2019-08-15 00:00:00,PP,,0.045,,,
2597,2019-08-15 00:00:00,Sch.M,,0.054,,,
2598,2019-08-15 00:00:00,AG,,0.004,,,
2599,2019-08-16 00:00:00,MI,,0.249,,,
2600,2019-08-16 00:00:00,PSE,,0.007,,,
2601,2019-08-16 00:00:00,1W,,0.015,,,
2602,2019-08-16 00:00:00,1E,,0.019,,,
2603,2019-08-16 00:00:00,3E,,0.035,,,
2604,2019-08-16 00:00:00,4W,,0.032,,,
2605,2019-08-16 00:00:00,4E,,0.025,,,
2606,2019-08-16 00:00:00,CFE,,0.0,,,
2607,2019-08-16 00:00:00,CFE,,0.03,,,
2608,2019-08-16 00:00:00,PP,,0.007,,,
2609,2019-08-16 00:00:00,Sch.M,,0.008,,,
2610,2019-08-16 00:00:00,AG,,0.001,,,
2611,2019-08-16 00:00:00,PK,,0.223,,,
2612,2019-08-16 00:00:00,BCR,,1.079,,,
2613,2019-08-17 00:00:00,MI,,0.172,,,
2614,2019-08-17 00:00:00,PSE,,0.053,,,
2615,2019-08-17 00:00:00,1W,,0.061,,,
2616,2019-08-17 00:00:00,1E,,0.049,,,
2617,2019-08-17 00:00:00,3E,,0.023,,,
2618,2019-08-17 00:00:00,4W,,0.064,,,
2619,2019-08-17 00:00:00,4E,,0.073,,,
2620,2019-08-17 00:00:00,CFE,,0.057,,,
2621,2019-08-17 00:00:00,CFE,,0.03,,,
2622,2019-08-17 00:00:00,PP,,0.053,,,
2623,2019-08-17 00:00:00,Sch.M,,0.043,,,
2624,2019-08-17 00:00:00,AG,,0.035,,,
2625,2019-08-18 00:00:00,MI,,0.23,,,
2626,2019-08-18 00:00:00,PSE,,0.065,,,
2627,2019-08-18 00:00:00,1W,,0.12,,,
2628,2019-08-18 00:00:00,1E,,0.05,,,
2629,2019-08-18 00:00:00,3E,,0.024,,,
2630,2019-08-18 00:00:00,4W,,0.065,,,
2631,2019-08-18 00:00:00,4E,,0.047,,,
2632,2019-08-18 00:00:00,CFE,,0.038,,,
2633,2019-08-18 00:00:00,CFE,,0.0,,,
2634,2019-08-18 00:00:00,PP,,0.027,,,
2635,2019-08-18 00:00:00,Sch.M,,0.034,,,
2636,2019-08-18 00:00:00,AG,,0.049,,,
2637,2019-08-19 00:00:00,MI,0.011,0.266,,,
2638,2019-08-19 00:00:00,PSE,,0.042,,,
2639,2019-08-19 00:00:00,1W,,0.08,,,
2640,2019-08-19 00:00:00,1E,,0.057,,,
2641,2019-08-19 00:00:00,3E,,0.035,,,
2642,2019-08-19 00:00:00,4W,,0.051,,,
2643,2019-08-19 00:00:00,4E,,0.046,,,
2644,2019-08-19 00:00:00,CFE,,0.089,,,
2645,2019-08-19 00:00:00,CFE,,0.036,,,
2646,2019-08-19 00:00:00,PP,,0.039,,,
2647,2019-08-19 00:00:00,Sch.M,,0.05,,,
2648,2019-08-19 00:00:00,AG,0.015,0.068,,,
2649,2019-08-19 00:00:00,BCR,,1.194,,,
2650,2019-08-19 00:00:00,PK,,0.345,,,
2651,2019-08-20 00:00:00,MI,,0.382,,,
2652,2019-08-20 00:00:00,PSE,,0.074,,,
2653,2019-08-20 00:00:00,1W,,0.051,,,
2654,2019-08-20 00:00:00,1E,,0.059,,,
2655,2019-08-20 00:00:00,3E,,0.109,,,
2656,2019-08-20 00:00:00,4W,,0.075,,,
2657,2019-08-20 00:00:00,4E,,0.034,,,
2658,2019-08-20 00:00:00,CFE,,0.029,,,
2659,2019-08-20 00:00:00,CFE,,0.097,,,
2660,2019-08-20 00:00:00,AG,,0.049,,,
2661,2019-08-20 00:00:00,BCR,0.046,1.073,,,
2662,2019-08-20 00:00:00,LB,0.049,1.048,,,
2663,2019-08-20 00:00:00,LBS,0.038,0.939,,,
2664,2019-08-20 00:00:00,LBP,0.011,0.081,,,
2665,2019-08-20 00:00:00,HT,0.035,0.819,,,
2666,2019-08-20 00:00:00,BO,0.032,0.387,,,
2667,2019-08-20 00:00:00,PK,0.013,0.364,,,
2668,2019-08-21 00:00:00,MI,,0.299,,,
2669,2019-08-21 00:00:00,PSE,,0.012,,,
2670,2019-08-21 00:00:00,1W,,0.012,,,
2671,2019-08-21 00:00:00,1E,,0.039,,,
2672,2019-08-21 00:00:00,3E,,0.009,,,
2673,2019-08-21 00:00:00,4W,,0.025,,,
2674,2019-08-21 00:00:00,4E,,0.016,,,
2675,2019-08-21 00:00:00,CFE,,0.047,,,
2676,2019-08-21 00:00:00,CFE,,0.0,,,
2677,2019-08-21 00:00:00,AG,,0.009,,,
2678,2019-04-09 09:40:00,BCR,0.0,0.0,0.0,,
2679,2019-04-09 11:45:00,HT,0.0,0.003,0.0,,
2680,2019-04-09 11:00:00,LB,0.0,0.0,0.0,,
2681,2019-04-09 11:05:00,LBS,0.0,0.0,10.0,,
2682,2019-04-09 11:10:00,LBP,0.0,0.0,148.0,,
2683,2019-04-09 13:30:00,PK,0.0,0.002,0.0,,
2684,2019-04-09 14:20:00,MI,0.0,0.0,0.0,,
2685,2019-04-09 14:50:00,AG,0.0,0.0,0.0,,
2686,2019-04-09 12:15:00,BO,0.0,0.025,0.0,,
2687,2019-04-10 09:50:00,MI,0.0,0.0,0.0,,
2688,2019-04-10 10:05:00,4E,0.0,0.024,0.0,,
2689,2019-04-10 10:10:00,3E,0.002,0.001,0.0,,
2690,2019-04-10 10:20:00,1E,0.0,0.068,0.0,,
2691,2019-10-22 00:00:00,MI,0.019,0.063,,,
2692,2019-10-22 00:00:00,3W,0.004,0.05,,,
2693,2019-10-22 00:00:00,3E,0.002,0.034,,,
2694,2019-10-22 00:00:00,4E,0.0,0.058,,,
2695,2019-10-22 00:00:00,CFE,0.0,0.047,,,
2696,2019-10-22 00:00:00,AG,0.0,0.038,,,
2697,2019-10-24 00:00:00,MI,,0.047,,,
2698,2019-10-24 00:00:00,3W,,0.037,,,
2699,2019-10-24 00:00:00,3E,,0.009,,,
2700,2019-10-24 00:00:00,4E,,0.023,,,
2701,2019-10-24 00:00:00,CFE,,0.014,,,
2702,2019-10-24 00:00:00,AG,,0.02,,,
